Virginia St=2479=	-122.26109965	37.87793419	-1156.45	2032.3
Virginia St=2505=	-122.26046854	37.87796842	-867.115	1963.18
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2656=	-122.25785656	37.87789865	297.375	1833.97
Virginia St=2666=	-122.25768685	37.87792175	369.428	1837.07
Virginia St=2511=	-122.26027293	37.87806439	-768.133	1894.64
Virginia St=2702=	-122.25638305	37.87796688	908.739	1904.75
Virginia St=2597=	-122.25908951	37.87817545	-220.48	1739.15
Virginia St=2704=	-122.25640385	37.87813787	917.991	1817.14
Virginia St=2517=	-122.26013341	37.87811493	-699.485	1855.64
Virginia St=2706=	-122.2561531	37.87779924	985.551	2003.01
Virginia St=2601=	-122.25869421	37.87821313	-37.4827	1686.89
Virginia St=2708=	-122.25621087	37.87814827	998.161	1823.28
Virginia St=2551=	-122.25996155	37.87814151	-618.814	1827.29
Virginia St=2621=	-122.25854018	37.8782337	34.4645	1663.28
Virginia St=2623=	-122.25842701	37.87824895	87.3409	1645.86
Virginia St=2555=	-122.25970318	37.87817525	-498.213	1788.1
Virginia St=2573=	-122.25944535	37.87820932	-377.821	1748.78
Virginia St=2585=	-122.25927305	37.87823409	-297.148	1721.39
Virginia St=2671=	-122.25734043	37.87836638	557.626	1632.9
Virginia St=2701=	-122.25684764	37.8784446	768.	1636.
Virginia St=2627=	-122.25821511	37.87837103	196.541	1561.6
Virginia St=2705=	-122.25663324	37.87847324	859.423	1634.51
Virginia St=2655=	-122.25795617	37.87840391	308.758	1557.39
Virginia St=2661=	-122.25778804	37.87842549	380.005	1561.15
Virginia St=2669=	-122.2576185	37.87844744	451.869	1564.84
Virginia St=2711=	-122.25646882	37.87856222	936.719	1599.82
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2566=	-122.25933891	37.87770221	-384.926	2020.23
Virginia St=2551=	-122.25996155	37.87814151	-618.814	1827.29
Virginia St=2711=	-122.25646882	37.87856222	936.719	1599.82
Virginia St=2578=	-122.25933891	37.87770221	-384.926	2020.23
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2574=	-122.25933891	37.87770221	-384.926	2020.23
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2568=	-122.25933891	37.87770221	-384.926	2020.23
Virginia St=2711=	-122.25646882	37.87856222	936.719	1599.82
Virginia St=2576=	-122.25933891	37.87770221	-384.926	2020.23
Virginia St=2671=	-122.25734043	37.87836638	557.626	1632.9
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2570=	-122.25933891	37.87770221	-384.926	2020.23
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2553=	-122.25996155	37.87814151	-618.814	1827.29
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2572=	-122.25933891	37.87770221	-384.926	2020.23
Virginia St=2711=	-122.25646882	37.87856222	936.719	1599.82
Virginia St=2711=	-122.25646882	37.87856222	936.719	1599.82
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2634=	-122.25811022	37.8778653	188.885	1832.42
Virginia St=2675=	-122.25734043	37.87836638	557.626	1632.9
Ridge Rd=2424=	-122.26111908	37.87563686	-1415.65	3301.98
Ridge Rd=2508=	-122.25979814	37.87576342	-804.072	3127.
Ridge Rd=2520=	-122.25966928	37.87587015	-734.124	3057.83
Ridge Rd=2519=	-122.25976983	37.87636942	-725.207	2790.23
Ridge Rd=2533=	-122.25889915	37.87642756	-324.851	2688.84
Ridge Rd=2523=	-122.25955536	37.87639733	-625.108	2757.75
Ridge Rd=2527=	-122.25929816	37.87643333	-504.791	2717.41
Ridge Rd=2531=	-122.25908404	37.87646098	-404.878	2685.11
Ridge Rd=2615=	-122.2579329	37.87661251	132.578	2509.85
Ridge Rd=2451=	-122.26119408	37.87638417	-1368.13	2895.44
Ridge Rd=2713=	-122.25618988	37.87671986	858.264	2546.12
Ridge Rd=2701=	-122.25683028	37.87669741	593.474	2519.67
Ridge Rd=2621=	-122.25767043	37.87664616	243.827	2495.98
Ridge Rd=2625=	-122.25741209	37.87667865	353.081	2494.81
Ridge Rd=2703=	-122.25661738	37.87673196	684.319	2514.77
Ridge Rd=2705=	-122.25644069	37.87680699	764.532	2487.3
Ridge Rd=2535=	-122.25889915	37.87642756	-324.851	2688.84
Ridge Rd=2535=	-122.25889915	37.87642756	-324.851	2688.84
Ridge Rd=2533=	-122.25889915	37.87642756	-324.851	2688.84
Ridge Rd=2533=	-122.25889915	37.87642756	-324.851	2688.84
Ridge Rd=2535=	-122.25889915	37.87642756	-324.851	2688.84
Ridge Rd=2535=	-122.25889915	37.87642756	-324.851	2688.84
Hearst Ave=2701=	-122.25655735	37.87572027	603.744	3029.4
Hearst Ave=2705=	-122.25627935	37.87584891	731.051	2980.82
Hearst Ave=2727=	-122.25525756	37.875931	1158.35	2999.65
Hearst Ave=2717=	-122.25599067	37.87589577	854.232	2974.18
Hearst Ave=2521=	-122.25902005	37.87570915	-457.868	3095.03
Hearst Ave=2607=	-122.2576593	37.87588922	169.696	2879.02
